id,Nathalie Arthaud,Nicolas Dupont-Aignan,Valérie Pecresse,Anne Hidalgo,Yannick Jadot,Eric Zemmour,Fabien Roussel,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
822,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0
823,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
824,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
826,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
828,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0
836,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
837,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
840,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
842,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
843,2.0,,,1.0,1.0,,2.0,1.0,,,3.0,3.0
845,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,3.0,3.0
846,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
847,2.0,,0.0,1.0,3.0,,2.0,1.0,,1.0,3.0,3.0
849,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
852,2.0,,,3.0,,,1.0,,,,2.0,
855,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0
856,3.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0
857,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
859,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
862,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0
866,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0
869,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
871,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0
876,2.0,,,,,,,,,,2.0,3.0
883,2.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0
885,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0
886,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
888,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
890,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0
897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0
902,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0
909,,,,3.0,3.0,,,,,1.0,2.0,
910,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
911,1.0,2.0,,2.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
914,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
915,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
917,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
918,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0
919,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
922,2.0,,,1.0,2.0,,1.0,,,,3.0,1.0
923,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
924,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0
926,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0
927,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
929,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
930,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
934,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0
935,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
937,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
938,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
940,1.0,,,1.0,2.0,,2.0,,,,3.0,1.0
942,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
945,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
947,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
950,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0
952,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0
956,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
957,2.0,,,,1.0,,2.0,2.0,,0.0,3.0,2.0
965,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
968,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0
969,,,,,2.0,,,,,,3.0,1.0
970,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
974,0.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
978,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
980,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
981,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
982,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
985,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
988,3.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0
991,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0
993,1.0,,,,1.0,,1.0,,,0.0,3.0,3.0
994,,,,,,,3.0,3.0,,,2.0,
995,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0
996,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
998,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0
1001,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0
1002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1003,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1004,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1010,3.0,0.0,0.0,1.0,1.0,,2.0,1.0,,0.0,2.0,3.0
1014,,,,,2.0,,1.0,0.0,,,3.0,1.0
1015,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1017,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
1018,2.0,,,,,,,,,,3.0,3.0
1019,,,,1.0,3.0,,,1.0,,,3.0,2.0
1020,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0
1024,1.0,,,,1.0,,,,,,3.0,2.0
1025,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0
1027,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
1031,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1035,,,,,,,,,,3.0,,
1037,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
1038,,,,,,3.0,,2.0,1.0,,2.0,
1039,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
1043,,,,,2.0,,,,,,3.0,1.0
1045,,,,,,,,,,,3.0,3.0
1046,2.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0
1048,,1.0,,,,2.0,,1.0,3.0,,,
1050,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
1055,1.0,,,,,,3.0,,,1.0,2.0,2.0
1056,1.0,,,1.0,2.0,,2.0,,,,3.0,2.0
1059,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
1063,2.0,0.0,,1.0,2.0,0.0,2.0,1.0,,1.0,3.0,1.0
1065,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
1066,,,,3.0,3.0,,2.0,,,2.0,,
1067,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1069,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0
1071,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0
1072,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0
1074,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0
1076,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0
1077,2.0,,,1.0,2.0,,2.0,1.0,,,3.0,3.0
1082,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
1084,1.0,,,1.0,2.0,,,,,1.0,2.0,2.0
1087,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1089,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0
1091,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0
1092,1.0,,,,2.0,,1.0,,,,3.0,3.0
1095,1.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0
1096,,,,1.0,2.0,,,,,,3.0,1.0
1102,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
1105,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0
1106,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0
1109,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0
1117,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
1120,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0
1123,1.0,,,1.0,2.0,,2.0,,,,3.0,2.0
1124,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0
1126,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
1133,1.0,,,,,,1.0,2.0,,0.0,3.0,2.0
1134,3.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0
1137,,,,2.0,3.0,,1.0,,,2.0,1.0,
1138,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
1141,3.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0
1147,2.0,0.0,1.0,2.0,3.0,,2.0,0.0,0.0,1.0,3.0,3.0
1149,0.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0
1151,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1152,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
1154,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1155,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0
1157,,,,,2.0,,,,,1.0,3.0,
1162,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0
1163,,3.0,,,,1.0,,3.0,0.0,,2.0,
1165,1.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0
1172,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0
1181,1.0,0.0,,2.0,3.0,,1.0,,,,3.0,2.0
1182,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
1185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
1188,,,,2.0,3.0,,1.0,1.0,,,3.0,1.0
1197,,,,2.0,2.0,,,,,2.0,,
1201,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
1202,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
1203,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
1204,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0
1205,1.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0
1210,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0
1211,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0
1213,3.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0
1215,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0
1216,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
1217,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1218,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0
1220,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
1222,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0
1223,2.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0
1227,,,,,3.0,,2.0,,,,3.0,1.0
1228,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0
1234,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0
1235,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
1238,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1239,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
1241,1.0,,,,0.0,0.0,2.0,,,0.0,2.0,
1245,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0
1247,1.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0
1252,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1253,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
1254,,,,,2.0,,1.0,1.0,,,3.0,1.0
1256,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
1259,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
1262,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0
1264,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0
1266,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
1269,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
1272,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0
1274,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
1276,0.0,,,2.0,3.0,,2.0,,,3.0,1.0,
1277,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0
1281,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
1283,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
1285,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
1286,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0
1287,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0
1288,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
1292,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0
1294,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0
1296,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1300,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1301,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
1304,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0
1307,3.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,3.0
1313,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
1320,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
1321,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
1322,,,,,2.0,,,1.0,,,3.0,
1323,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
1327,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0
1331,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
1334,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
1337,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1339,2.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0
1341,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1344,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
1346,1.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0
1355,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0
1359,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
1363,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0
1365,,,,,3.0,1.0,0.0,1.0,3.0,0.0,,
1369,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0
1374,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
1377,,,,,3.0,,,,,0.0,3.0,1.0
1382,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1385,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1387,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0
1388,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1390,,,,2.0,2.0,,1.0,,,,3.0,2.0
1395,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
1401,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1403,,,,,1.0,0.0,1.0,,,,3.0,1.0
1404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0
1405,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1409,1.0,,,,1.0,,2.0,,,,3.0,3.0
1410,1.0,,,,1.0,,1.0,,,,3.0,2.0
1412,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
1413,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
1414,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
1417,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
1419,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1427,,,,3.0,1.0,,1.0,,,2.0,,
1430,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0
1433,,,,1.0,1.0,,,,,,3.0,1.0
1434,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0
1439,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
1443,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
1445,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
1446,2.0,,,,1.0,,1.0,,,,3.0,2.0
1447,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0
1450,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0
1451,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0
1452,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0
1453,2.0,,,,,,1.0,,,,3.0,1.0
1454,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0
1459,1.0,,,,,,1.0,,,,3.0,2.0
1460,1.0,,,,1.0,,2.0,,,,3.0,2.0
1461,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,3.0,0.0
1462,1.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0
1464,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
1465,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
1467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0
1469,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
1471,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1473,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1474,,,,,3.0,1.0,,2.0,1.0,,3.0,
1477,2.0,,,,1.0,,2.0,,,,3.0,3.0
1479,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
1481,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
1482,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0
1483,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0
1488,1.0,0.0,0.0,0.0,2.0,0.0,,1.0,0.0,2.0,2.0,1.0
1489,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0
1490,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
1498,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1500,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
1503,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0
1504,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1505,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0
1508,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0
1514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1521,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
1522,,,,2.0,3.0,,3.0,,,2.0,1.0,
1524,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0
1526,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
1527,,,,2.0,3.0,,1.0,,,,2.0,1.0
1528,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1529,3.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0
1532,,,,3.0,2.0,,1.0,,,,,
1536,,3.0,,,,1.0,,,2.0,,,
1537,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
1545,,,,1.0,2.0,,2.0,1.0,,1.0,3.0,3.0
1547,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1549,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0
1550,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1551,,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0
1552,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
1553,3.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0
1554,1.0,0.0,0.0,0.0,2.0,,1.0,1.0,0.0,2.0,1.0,1.0
1555,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
1556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1561,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
