id,Nathalie Arthaud,Nicolas Dupont-Aignan,Valérie Pecresse,Anne Hidalgo,Yannick Jadot,Eric Zemmour,Fabien Roussel,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
1075,0,1,3,0,0,2,0,0,4,0,0,0
1080,0,1,0,0,3,0,0,0,0,0,4,2
1084,0,0,0,0,3,0,0,0,0,2,4,1
1085,1,0,0,0,3,0,0,0,0,0,4,2
1086,0,0,0,2,1,0,3,0,0,0,4,0
1087,0,0,0,2,4,0,0,0,0,1,3,0
1089,0,1,0,0,0,0,0,3,0,0,4,2
1092,2,0,0,0,1,0,0,0,0,0,3,4
1095,0,0,0,1,2,0,3,0,0,0,4,0
1096,0,0,0,2,3,0,0,0,0,0,4,1
1097,0,0,0,0,4,0,1,0,0,0,3,2
1098,0,0,0,1,2,0,4,0,0,3,0,0
1100,0,2,0,0,0,0,1,3,0,0,4,0
1101,0,0,0,0,0,0,4,1,2,0,3,0
1107,2,0,0,0,0,0,1,0,0,0,4,3
1108,0,0,0,0,3,0,0,1,0,0,4,2
1109,0,0,0,0,3,0,1,0,0,0,4,2
1110,0,0,0,2,3,0,0,1,0,0,4,0
1115,0,0,2,0,4,0,0,1,3,0,0,0
1116,0,0,0,1,4,0,0,2,0,0,3,0
1121,0,0,0,2,3,0,1,0,0,0,4,0
1122,0,0,0,0,1,0,0,2,0,0,4,3
1123,0,0,0,0,1,0,3,0,0,0,4,2
1124,0,0,0,2,0,0,1,0,0,0,3,4
1131,0,0,0,0,0,3,4,0,0,1,2,0
1132,0,0,0,0,2,0,4,0,0,0,3,1
1140,0,0,0,1,3,0,0,0,0,0,4,2
1141,2,0,0,0,0,0,1,0,0,0,3,4
1142,0,2,1,0,0,4,0,0,3,0,0,0
1144,0,0,0,0,2,0,1,0,0,0,4,3
1154,0,0,1,4,3,0,0,0,0,2,0,0
1155,3,0,0,0,0,0,2,0,0,1,4,0
1156,0,0,0,2,3,0,0,0,0,1,4,0
1157,0,0,0,1,3,0,0,0,0,2,4,0
1159,1,0,0,0,3,0,2,0,0,0,4,0
1160,0,0,0,0,3,0,0,0,0,1,4,2
1161,1,0,0,0,0,0,3,0,0,0,4,2
